137,黄炜：能否提升供需两端资源使用率是共享经济主要衡量标准,"2017年3月26日，在博鳌亚洲论坛2017年年会“分享经济：谁来定义？” 分论坛上，转转CEO黄炜表示，共享经济的主要任务就是解决人们生活当中遇到的问题。共享经济本质上是提升资源的使用效率。如果共享经济模式能提升供需端资源使用效率，那么就代表共享经济模式比原有经济模式更有活力，这才是共享经济的主要衡量标准。
"
138,龙永图：供给问题已经成为中国经济主要矛盾,"2017年3月26日，在博鳌亚洲论坛2017年年会“中国经济对话——换个角度看经济：供给侧的风景”分论坛上，中国原外经贸部副部长龙永图表示，中国经济发展的现阶段，供给问题已经成为了经济矛盾的主要方面。过去很长一段时间内，中国“勒紧裤腰带”增加出口，但目前，国内中高收入人群快速增长，出现了大规模高水平、高质量的消费需求，而国内供给却无法满足这些新兴中产阶级的消费升级需要，因此，供给侧矛盾已变得非常突出。中国正处在经济转型时期，从过去单纯追求数量的增长，转变为主要追求质量的提高。供给侧改革的主要目的，是满足老百姓更高的消费需求，让人民享受到更干净的水、更新鲜的空气、更宜居的城市，而不是单纯提高GDP总量。
"
139,利明献：台湾与大陆合作新方向,"2017年3月26日，在博鳌亚洲论坛2017年年会“新形势、新机遇、新合作-大陆扩大开放与两岸经贸合作”两岸企业家圆桌上，中国信托商业银行副董事长利明献指出，中国大陆可以借鉴金融发展、经济化、现代化的台湾经验，台湾可以学习大陆互联网金融发展的经验，因此大陆可以和台湾建立绿色金融对接平台。利明献也呼吁中国大陆对台湾企业给予更多机会，更多优惠。
"
140,金融领袖圆桌,"2017年3月25日，在博鳌亚洲论坛2017年年会召开“金融领袖圆桌”会议，巴基斯坦前总理Shaukat AZIZ与国内外三十多位金融领袖应邀参加会议。参会嘉宾就金融监管机构之间的合作、中国金融市场开放和资本外流管制以及互联网金融和金融创新等三个问题开展讨论，并达成共识。
"
141,戴威：共享经济要持续发展就要选择相信用户,"2017年3月26日，在博鳌亚洲论坛2017年年会“分享经济：谁来定义？” 分论坛上，ofo共享单车创始人兼CEO 戴威表示，共享经济平台要选择相信用户。就如同带孩子一样，每天告诉小朋友什么都不能干，可能会限制他的成长空间和成长的可能性。对于用户，同样要给其空间让他成长。在发展的过程当中，当有不对的事情发生时，企业要站出来积极引导。不能预先限制用户的行为模式，而是要先为用户创造价值。用户的一些行为多数时候是由多种原因导致。共享经济平台企业要结合互联网技术，结合已有的信用体系，让用户更好享受到共享经济带来的便利。
"
142,胡祖六：警惕外部民粹主义和贸易保护主义的诱惑,"2017年3月26日，在博鳌亚洲论坛2017年年会次贷危机十周年分论坛上，春华资本集团主席胡祖六指出，美国次贷危机对今日三点启示。一、宏观政策避免过于松弛。二、市场不是万能的、监管更不是万能的，不应该追求更多的监管，而应追求更聪明更有效的监管。三，市场参与者的风险管理能力很重要，要对其进行辨别、管理。目前，中国不允许金融机构倒闭、不允许投资者损失，是很危险的。另外，改革开放推动了中国经济发展，要警惕新的环境下，外部民粹主义和贸易保护主义的诱惑。
"
143,戴威：共享经济平台要勇于担责 要相信政府,"2017年3月26日，在博鳌亚洲论坛2017年年会“分享经济：谁来定义？” 分论坛上，ofo共享单车创始人兼CEO 戴威表示，共享经济平台要勇于承担责任，不要往后退缩。共享经济企业并非只是提供了一个平台，作为共享经济平台要往前走一步主动跟政府沟通。在同政府交流过程当中，要选择相信政府。因为，政府现在也鼓励创新和希望社会变得更美好。作为企业，不能总是认为政府制定的规则是在牵制企业发展，这不是政府制定行业规则的初衷。
"
144,戴威： “只使用不占有”是分享经济的根本特性 ,"2017年3月26日，在博鳌亚洲论坛2017年年会“分享经济：谁来定义？” 分论坛上，ofo共享单车创始人兼CEO 戴威表示，不管是分享还是共享，都有“享”这个字，从最终使用服务的消费者角度来讲，这一服务究竟是个人占有还是只付使用费用是区分分享经济和普通经济形式的关键。如果只是付使用费用，而不是占有它的话，那就属于分享经济。反之，则不是分享经济。
"
145,陈罡：面对共享经济 信任天然不是问题,"2017年3月26日，在博鳌亚洲论坛2017年年会“分享经济：谁来定义？” 分论坛上，马蜂窝创始人陈罡表示，信任对于共享经济平台来讲问题很小。因为天然依托互联网平台，信息的流动和传播和反馈非常快，在共享平台上，大部分信息都是真实上传，更加真实和可信。与此同时，如果服务做得不好，用户同样可以给出差评。所以，共享经济完全不用担心信用体系问题。
"
146,Bundit Limschoon：“一带一路”倡议极大补充了亚洲地区的对话和合作平台,"2017年3月26日，在博鳌亚洲论坛2017年年会“亚洲区域合作组织圆桌会”上，亚洲合作对话秘书长Bundit Limschoon表示，亚洲合作对话要取得成功，不可能不和其他区域组织和论坛进行合作。“一带一路”倡议极大补充了对话和合作的平台，亚洲合作对话各成员国都是“一带一路”的沿线国家，所以，亚洲合作对话可以作为一个对话合作伙伴，开展更多的协同优势，解决本地区硬件的互联互通问题，促进多边合作，提高软实力和软合作，包括法律框架下贸易促进便利化。
	Bundit Limschoon引用习近平主席在达沃斯经济论坛的讲话“搞保护主义如同把自己关入黑屋子，看似躲过了风吹雨打，但也隔绝了阳光和空气”后强调，我们需要共同努力，使本地区始终保持开放。
	
"
147,Bundit Limschoon：一个国家单枪匹马没有办法应对贸易保护主义的死灰复燃，最好的平台就是区域和次区域论坛组织,"2017年3月26日，在博鳌亚洲论坛2017年年会“亚洲区域合作组织圆桌会”上，亚洲合作对话秘书长Bundit Limschoon表示，全球化在经历三十年的发展，面临抗全球化、逆全球化、去全球化的趋势和威胁。亚洲是从全球化和开放经济获益最多的区域，如果全球化出现挫败，亚洲也将成为损失最多的区域。
	Bundit Limschoon认为，亚洲和新兴经济体的崛起和成功在世界各地造成了不满，西方有越来越多的抗全球化和反全球化倾向，贸易保护主义抬头，可能会带来贸易战。我们迫切的需要采取行动使得全球经济能够持续、平等并且有活力的发展。发展中国家认识到，一个国家单枪匹马没有办法应对贸易保护主义的死灰复燃，最好平台就是区域和次区域的论坛组织。
	
"
148,杨秀萍：落实不同区域合作框架下达成的共识、加强亚洲区域合作组织之间的合作,"2017年3月26日，在博鳌亚洲论坛2017年年会“亚洲区域合作组织圆桌会”上，中国-东盟中心主任 杨秀萍表示，目前为止中国东盟中心已经实现了超过了100多项完成的合作项目，组织了或者参与了超过了五百多次活动，2016年中国东盟中心进行了20多项活动，举行一百多项会谈，在各个领域成果丰富，包括教育交流活动。杨秀萍就进一步促进本地区合作发展，提出以下建议。第一，积极落实在不同的区域合作框架下所达成的一致意见并确保中国东盟的自贸区的安排为各国人民尽早带来切实好处。第二，推进东盟共同体的建立，配合“一带一路”的政策安排，融合各国的发展战略，找到更多的可会合的利益和促进发展的契机。第三支持澜湄合作机制、进一步促进中国东盟之间的合作。第四，加强亚洲区域合作组织之间的合作。
	
"
149,刘振民：新形势下亚洲区域合作应遵循的四项原则？,"2017年3月26日，在博鳌亚洲论坛2017年年会“亚洲区域合作组织圆桌会”上，外交部副部长刘振民表示，新形势下中国推动亚洲区域合作、共同开创亚洲发展美好前景，可以遵循以下四项原则。第一，要与亚洲命运共同体的理念为思想引领，为区域合作开创新的广泛空间。第二，要保持有亚洲特色的区域合作模式，尊重东盟的中心地位，坚持各机制协调前进聚焦发展，坚持开放主义，推动区域主义。第三，发展合作和安全合作同步进行，一方面以发展为核心，促进经济一体化进程，另方面直面安全挑战，建设符合地区实际和各方需求的区域安全架构。第四，以扩大区域合作受益面为有效途径，坚持以人为本让合作的项目更加具有包容性，更加接地气,使合作成果惠及更多国家民众。
	
"
